id_nota,id_estudiante,id_materia,periodo,nota1,nota2,nota3,fecha_registro,observacion
657,37,2,2024-2,3.5,3.6,3.0,2024-08-24,Sin observacion
658,37,3,2024-2,3.8,3.1,4.8,2024-09-03,Sin observacion
659,37,4,2024-2,2.7,3.1,1.4,2024-07-25,Sin observacion
660,37,5,2024-2,2.3,2.2,4.8,2024-08-05,Voluptate magnam sequi amet eos qui.
661,37,6,2024-2,4.3,4.9,1.0,2024-08-19,Laudantium id temporibus quaerat sunt.
662,37,7,2024-2,3.6,4.7,2.0,2024-09-10,Sin observacion
663,37,8,2024-2,4.7,4.8,2.5,2024-08-08,Sin observacion
664,38,1,2024-2,3.1,4.1,3.1,2024-09-11,Sin observacion
665,38,2,2024-2,4.6,1.8,3.1,2024-08-02,Repudiandae eligendi sunt veritatis.
666,38,3,2024-2,3.2,1.0,1.3,2024-09-02,Porro sapiente a assumenda sequi.
667,38,4,2024-2,3.7,4.3,1.8,2024-09-08,Nesciunt consequuntur esse molestiae similique temporibus blanditiis eos.
668,38,5,2024-2,4.1,3.6,4.8,2024-08-31,Doloribus cupiditate atque.
669,38,6,2024-2,3.9,1.2,1.3,2024-08-13,Sin observacion
670,38,7,2024-2,3.3,1.9,2.0,2024-07-19,Sin observacion
671,38,8,2024-2,2.3,2.6,1.5,2024-08-11,Sin observacion
672,39,1,2024-2,4.0,3.3,3.8,2024-07-19,Sin observacion
673,39,2,2024-2,2.2,3.7,3.4,2024-07-21,Sin observacion
674,39,3,2024-2,2.6,3.6,2.9,2024-08-08,Sin observacion
675,39,4,2024-2,4.2,4.4,2.2,2024-08-09,Laborum ipsum eveniet exercitationem modi.
676,39,5,2024-2,4.7,4.2,3.9,2024-09-09,Sin observacion
677,39,6,2024-2,4.5,1.6,1.2,2024-08-19,Sin observacion
678,39,7,2024-2,4.8,2.2,4.0,2024-08-19,Nisi ipsa cumque iste.
679,39,8,2024-2,4.6,4.4,1.6,2024-08-10,Sin observacion
680,40,1,2024-2,1.8,1.7,4.2,2024-07-31,Culpa cupiditate vitae pariatur animi.
681,40,2,2024-2,5.0,3.2,3.6,2024-09-12,Sin observacion
682,40,3,2024-2,1.4,3.9,2.9,2024-07-31,Sin observacion
683,40,4,2024-2,1.9,2.1,1.3,2024-08-25,Sin observacion
684,40,5,2024-2,3.5,2.2,3.3,2024-08-05,Sin observacion
685,40,6,2024-2,4.8,1.7,2.3,2024-08-04,Sit aut nostrum illum illo similique ex.
686,40,7,2024-2,2.7,4.4,1.5,2024-08-25,Esse beatae praesentium cumque.
687,40,8,2024-2,2.8,4.1,2.9,2024-08-13,Sin observacion
688,41,1,2024-2,4.4,4.4,1.6,2024-07-20,Sin observacion
689,41,2,2024-2,3.5,3.9,4.6,2024-09-09,Aut quis reiciendis.
690,41,3,2024-2,3.3,2.6,3.4,2024-09-05,Nulla expedita voluptatum saepe.
691,41,4,2024-2,4.6,3.2,3.6,2024-08-18,Sin observacion
692,41,5,2024-2,4.1,3.9,2.2,2024-09-10,Sin observacion
693,41,6,2024-2,2.5,1.0,2.0,2024-08-09,Perferendis sequi similique odio.
694,41,8,2024-2,3.1,2.8,1.7,2024-09-01,Itaque nobis debitis odit cupiditate distinctio.
695,42,1,2024-2,3.9,2.9,2.4,2024-07-24,Sin observacion
696,42,2,2024-2,2.1,1.9,3.7,2024-07-19,Sin observacion
697,42,3,2024-2,2.9,2.8,1.2,2024-08-08,Consequatur vel ea ea aut assumenda illum eum.
698,42,4,2024-2,4.9,3.5,2.1,2024-08-29,Molestias tenetur pariatur voluptatibus vel reiciendis harum.
699,42,5,2024-2,1.7,3.6,2.5,2024-08-20,Veniam quaerat impedit.
700,42,6,2024-2,2.0,4.9,1.9,2024-08-17,Sin observacion
701,42,7,2024-2,2.9,2.9,3.4,2024-08-06,Sin observacion
702,42,8,2024-2,1.9,3.1,2.1,2024-07-25,Sin observacion
703,43,1,2024-2,3.9,1.5,1.9,2024-08-22,Deserunt excepturi sapiente temporibus.
704,43,2,2024-2,3.7,2.9,3.4,2024-08-14,Asperiores amet quaerat.
705,43,3,2024-2,1.2,3.3,1.6,2024-07-30,Ad eveniet labore doloribus facere.
706,43,4,2024-2,1.6,1.7,4.7,2024-08-20,Sin observacion
707,43,5,2024-2,3.6,4.5,3.9,2024-08-20,Nostrum enim aliquid quibusdam aut nesciunt.
708,43,6,2024-2,2.8,5.0,4.5,2024-07-28,Sin observacion
709,43,7,2024-2,1.6,3.3,4.1,2024-08-22,Fugit est animi quis aliquam debitis temporibus.
710,43,8,2024-2,3.9,2.4,2.8,2024-07-25,Sin observacion
711,44,1,2024-2,1.5,1.1,3.1,2024-08-08,Est voluptatem veniam animi ipsa impedit minima.
712,44,2,2024-2,1.6,1.4,2.9,2024-09-05,Necessitatibus sapiente facere asperiores in pariatur inventore harum.
713,44,3,2024-2,3.1,4.0,1.4,2024-09-03,Cumque enim provident quia.
714,44,4,2024-2,4.3,4.6,4.1,2024-08-18,Voluptas quidem maiores quaerat.
715,44,5,2024-2,4.5,3.8,2.7,2024-08-07,Cum cupiditate enim quos eveniet maiores.
716,44,6,2024-2,2.5,3.4,4.0,2024-09-02,Praesentium sunt quaerat.
717,44,7,2024-2,2.7,2.0,4.1,2024-07-21,Architecto distinctio deserunt eius.
718,44,8,2024-2,4.5,2.6,1.8,2024-08-22,Sapiente ut dicta dicta tempora dolore minima.
719,45,1,2024-2,3.1,3.1,2.5,2024-08-20,Sin observacion
720,45,2,2024-2,2.4,1.6,3.6,2024-08-10,Sin observacion
721,45,3,2024-2,3.3,3.4,5.0,2024-08-11,Sin observacion
722,45,4,2024-2,4.1,2.9,2.5,2024-08-19,Sin observacion
723,45,5,2024-2,3.3,4.1,2.6,2024-08-03,Sin observacion
724,45,6,2024-2,4.0,2.8,3.8,2024-07-22,Sin observacion
725,45,7,2024-2,4.1,4.2,3.5,2024-08-09,Commodi labore sequi sequi dicta at.
726,45,8,2024-2,4.9,1.0,1.4,2024-08-08,Sin observacion
727,46,1,2024-2,1.4,2.1,2.5,2024-08-11,Rerum fuga provident expedita ullam tenetur.
728,46,2,2024-2,4.9,3.5,3.1,2024-09-12,Voluptates libero voluptate quia magni cupiditate deleniti voluptatem.
729,46,3,2024-2,4.1,1.7,3.0,2024-09-13,Sin observacion
730,46,4,2024-2,4.2,2.1,1.1,2024-09-12,Sin observacion
731,46,5,2024-2,3.5,3.7,2.4,2024-07-29,Placeat deserunt temporibus laborum quibusdam ut rem.
732,46,7,2024-2,4.1,2.4,2.6,2024-08-01,Sin observacion
733,46,8,2024-2,3.8,4.7,3.2,2024-08-31,Inventore ipsum corporis repellendus ipsam quam in.
734,47,1,2024-2,2.4,4.9,2.1,2024-08-21,Maxime cumque praesentium aliquid molestias ipsum perspiciatis ea.
735,47,2,2024-2,2.6,1.0,1.7,2024-09-12,Sin observacion
736,47,3,2024-2,2.2,4.8,4.2,2024-08-16,Porro alias quasi quae nisi non maxime.
737,47,4,2024-2,4.2,2.0,2.8,2024-09-05,Sin observacion
738,47,5,2024-2,4.0,4.8,2.8,2024-07-30,Sin observacion
739,47,6,2024-2,2.9,2.0,2.5,2024-07-16,Amet explicabo ipsam iusto quas soluta.
740,47,7,2024-2,1.9,2.3,4.8,2024-08-28,Sin observacion
741,47,8,2024-2,2.1,2.1,2.6,2024-09-06,Iusto maiores assumenda.
742,48,1,2024-2,4.7,2.9,2.4,2024-08-19,Molestias similique aut dolores.
743,48,2,2024-2,4.0,4.7,1.8,2024-09-13,Vero aliquid aut assumenda reprehenderit eum.
744,48,3,2024-2,4.5,1.8,1.8,2024-07-30,Sin observacion
745,48,4,2024-2,4.1,1.5,1.3,2024-07-24,Ratione eveniet saepe.
746,48,5,2024-2,4.1,3.2,1.2,2024-07-15,Sin observacion
747,48,6,2024-2,4.6,4.5,3.3,2024-08-15,Sin observacion
748,48,7,2024-2,4.7,2.1,1.9,2024-09-01,Sin observacion
749,48,8,2024-2,2.7,4.8,1.1,2024-09-04,Sin observacion
750,49,1,2024-2,1.7,4.9,3.8,2024-09-02,Sin observacion
751,49,2,2024-2,3.7,2.5,1.4,2024-07-15,Sin observacion
752,49,3,2024-2,3.2,1.9,2.9,2024-07-26,Accusamus pariatur rerum accusantium architecto.
753,49,4,2024-2,2.7,2.7,4.0,2024-08-15,Sin observacion
754,49,5,2024-2,1.7,1.5,3.3,2024-08-12,Sin observacion
755,49,6,2024-2,4.2,3.2,4.4,2024-08-01,Sin observacion
756,49,7,2024-2,1.6,4.2,1.7,2024-08-31,Sin observacion
757,50,1,2024-2,3.1,2.3,2.9,2024-08-17,Sin observacion
758,50,2,2024-2,2.6,3.8,1.2,2024-07-18,Consectetur aut cumque cum veritatis sunt.
759,50,3,2024-2,1.4,4.0,2.0,2024-08-24,Sin observacion
760,50,4,2024-2,2.0,1.1,1.5,2024-09-04,Voluptatibus praesentium mollitia odio quibusdam.
761,50,6,2024-2,3.6,3.2,4.9,2024-08-20,Sin observacion
762,50,7,2024-2,2.9,3.9,4.6,2024-08-16,Sin observacion
763,50,8,2024-2,4.8,4.5,3.6,2024-08-24,Dolor tempora nihil rem at saepe reiciendis.
764,1,1,2025-1,3.3,4.4,1.3,2025-02-23,Sin observacion
765,1,2,2025-1,3.6,3.8,3.4,2025-02-04,Sin observacion
766,1,3,2025-1,4.5,2.5,3.3,2025-03-05,Doloribus alias eligendi aut ullam voluptatibus beatae.
767,1,4,2025-1,4.4,1.5,1.9,2025-01-26,Sin observacion
768,1,5,2025-1,1.3,1.7,1.4,2025-03-03,Sin observacion
769,1,6,2025-1,1.2,4.1,3.1,2025-02-19,Sed repellendus cum.
770,1,7,2025-1,1.6,3.6,4.5,2025-02-23,Sin observacion
771,1,8,2025-1,2.8,1.5,3.1,2025-02-02,Sin observacion
772,2,1,2025-1,4.4,2.3,2.9,2025-02-06,Tempora laudantium sapiente similique magnam dicta occaecati nemo.
773,2,2,2025-1,3.2,1.5,4.8,2025-02-01,Sin observacion
774,2,3,2025-1,3.5,3.5,3.3,2025-02-13,Sin observacion
775,2,4,2025-1,4.6,2.9,1.9,2025-02-03,Sin observacion
776,2,5,2025-1,2.0,2.2,1.0,2025-02-10,Quaerat eveniet nam quae rem dolorum ipsa doloribus.
777,2,6,2025-1,2.1,3.1,3.8,2025-02-06,Sin observacion
778,2,7,2025-1,1.0,2.7,2.2,2025-02-03,Sin observacion
779,2,8,2025-1,1.8,4.5,2.7,2025-02-07,Sin observacion
780,3,1,2025-1,2.6,2.5,2.1,2025-02-25,Sin observacion
781,3,2,2025-1,4.2,3.5,3.8,2025-03-04,Sin observacion
782,3,3,2025-1,4.2,2.7,4.4,2025-02-18,Sin observacion
783,3,4,2025-1,2.8,2.8,3.8,2025-02-24,Sin observacion
784,3,5,2025-1,1.2,3.1,1.7,2025-01-24,Sin observacion
785,3,6,2025-1,2.8,1.0,1.4,2025-03-01,Sin observacion
786,3,7,2025-1,2.2,4.2,5.0,2025-02-10,Sin observacion
787,3,8,2025-1,1.3,4.0,1.6,2025-02-05,Sin observacion
788,4,1,2025-1,2.9,1.8,4.4,2025-02-18,Reprehenderit nulla aperiam eaque dolorem culpa amet alias.
789,4,2,2025-1,4.9,3.9,2.5,2025-01-22,Odit quis vero explicabo eum ad cumque.
790,4,3,2025-1,1.8,3.9,1.4,2025-01-17,Illum id illo reiciendis.
791,4,4,2025-1,3.7,2.2,2.3,2025-02-08,Amet deleniti facere nobis quis et corrupti.
792,4,5,2025-1,3.2,1.5,2.9,2025-03-15,Sin observacion
793,4,6,2025-1,4.5,1.9,1.5,2025-01-18,Quia iste placeat maxime earum excepturi provident.
794,4,7,2025-1,4.2,3.3,2.6,2025-01-25,Sin observacion
795,5,1,2025-1,2.9,3.4,2.5,2025-02-28,Sin observacion
796,5,2,2025-1,3.7,2.4,4.9,2025-01-20,Libero dicta corporis cumque deserunt ad iste.
797,5,3,2025-1,3.6,3.8,4.2,2025-02-06,Sin observacion
798,5,4,2025-1,4.2,4.0,4.2,2025-02-19,Sin observacion
799,5,5,2025-1,2.5,3.9,2.0,2025-02-28,Sin observacion
800,5,6,2025-1,2.2,3.8,1.8,2025-02-19,Sin observacion
801,5,7,2025-1,2.9,4.5,3.4,2025-03-02,Fugiat ut quas quidem officia.
802,5,8,2025-1,1.6,2.2,2.1,2025-02-17,Sin observacion
803,6,1,2025-1,3.0,3.9,4.5,2025-02-24,Commodi error magnam quas occaecati.
804,6,2,2025-1,2.0,3.9,3.6,2025-02-23,Sin observacion
805,6,3,2025-1,3.7,4.1,1.6,2025-02-17,Sin observacion
806,6,4,2025-1,1.4,3.1,1.3,2025-02-04,Recusandae in suscipit exercitationem reiciendis assumenda.
807,6,5,2025-1,1.1,1.4,1.8,2025-03-11,Sin observacion
808,6,6,2025-1,3.6,3.1,3.8,2025-02-08,Sin observacion
809,6,7,2025-1,3.9,1.1,4.7,2025-02-22,Distinctio alias eos nam esse est.
810,6,8,2025-1,1.3,4.2,1.2,2025-03-09,Sin observacion
811,7,1,2025-1,4.3,4.2,1.2,2025-02-10,Incidunt expedita dolore placeat.
812,7,2,2025-1,1.3,2.2,4.8,2025-03-02,Placeat necessitatibus in.
813,7,3,2025-1,1.9,2.5,1.8,2025-03-02,Saepe quas soluta corrupti et.
814,7,4,2025-1,1.7,4.0,2.7,2025-03-16,Sin observacion
815,7,5,2025-1,3.7,3.8,2.7,2025-02-06,Sin observacion
816,7,6,2025-1,2.6,2.4,1.6,2025-02-19,Distinctio fugit error magnam consequuntur.
817,7,7,2025-1,4.6,3.2,5.0,2025-02-06,Libero et qui.
818,7,8,2025-1,2.7,3.9,3.4,2025-02-24,Sin observacion
819,8,1,2025-1,3.2,4.0,2.4,2025-03-05,Sin observacion
820,8,3,2025-1,4.9,3.4,3.1,2025-01-17,Accusantium blanditiis assumenda rerum.
821,8,4,2025-1,4.9,1.9,2.3,2025-02-03,Unde fugiat inventore mollitia.
822,8,5,2025-1,2.1,3.2,3.2,2025-03-08,Quia voluptatibus voluptates ea quia nesciunt eligendi fugit.
823,8,6,2025-1,2.8,1.6,2.1,2025-01-17,Earum fugiat occaecati praesentium minus adipisci aperiam.
824,8,7,2025-1,4.2,1.4,2.6,2025-01-31,Saepe laboriosam consequuntur adipisci incidunt ut deleniti.
825,8,8,2025-1,2.3,2.9,3.0,2025-03-02,Non soluta totam omnis sint molestias exercitationem esse.
826,9,1,2025-1,4.6,3.4,2.2,2025-03-08,Animi voluptates ratione placeat architecto maiores cumque.
827,9,2,2025-1,4.1,4.7,2.3,2025-01-20,Veniam iste rem molestiae explicabo.
828,9,3,2025-1,4.5,4.5,1.9,2025-03-15,Voluptates voluptatem unde.
829,9,4,2025-1,3.5,3.5,1.2,2025-01-15,Sin observacion
830,9,5,2025-1,1.6,3.0,1.9,2025-02-20,Sin observacion
831,9,6,2025-1,4.9,4.0,3.3,2025-02-09,Sin observacion
832,9,7,2025-1,2.6,1.5,1.3,2025-03-06,Sin observacion
833,9,8,2025-1,2.1,2.6,2.7,2025-02-09,Cumque similique aliquam.
834,10,1,2025-1,3.2,3.0,3.6,2025-02-14,Sin observacion
835,10,2,2025-1,3.1,2.0,2.1,2025-03-03,Sin observacion
836,10,3,2025-1,1.4,3.7,2.7,2025-02-20,Sin observacion
837,10,4,2025-1,3.6,4.1,1.7,2025-02-22,Sin observacion
838,10,5,2025-1,2.8,1.6,1.2,2025-03-07,Atque adipisci aliquid asperiores officiis culpa voluptate.
839,10,6,2025-1,1.6,3.9,1.3,2025-02-07,Odio eaque odio.
840,10,7,2025-1,4.7,4.5,4.3,2025-02-23,Sin observacion
841,10,8,2025-1,2.2,2.9,2.3,2025-01-22,Autem praesentium mollitia adipisci earum enim.
842,11,1,2025-1,3.1,2.0,2.9,2025-02-18,Itaque laborum a amet cum similique aliquid.
843,11,2,2025-1,3.7,2.5,4.6,2025-02-28,Sin observacion
844,11,3,2025-1,2.1,4.2,3.5,2025-01-18,Sin observacion
845,11,4,2025-1,1.3,3.6,3.7,2025-01-15,Amet saepe expedita explicabo odit.
846,11,5,2025-1,1.1,4.5,3.6,2025-01-21,Sin observacion
847,11,6,2025-1,1.4,2.3,4.5,2025-03-01,Sin observacion
848,11,7,2025-1,4.9,3.2,3.8,2025-02-16,Sin observacion
849,11,8,2025-1,2.3,2.6,1.6,2025-02-03,Sin observacion
850,12,1,2025-1,2.2,5.0,4.9,2025-02-24,Sin observacion
851,12,2,2025-1,4.5,4.6,4.3,2025-01-31,Sin observacion
852,12,3,2025-1,1.9,2.4,2.6,2025-02-01,Sin observacion
853,12,4,2025-1,4.8,3.4,3.5,2025-02-17,Sin observacion
854,12,5,2025-1,2.7,2.2,3.4,2025-01-24,Sin observacion
855,12,6,2025-1,1.6,3.2,4.2,2025-02-25,Nesciunt in vero nam tempore magni quia.
856,12,7,2025-1,4.6,4.6,2.7,2025-03-01,Delectus explicabo in.
857,12,8,2025-1,4.7,4.7,2.3,2025-02-25,Sin observacion
858,13,1,2025-1,1.7,4.4,1.6,2025-01-22,Sin observacion
859,13,2,2025-1,4.8,2.2,4.0,2025-02-10,Quos dolor a sit blanditiis ab.
860,13,3,2025-1,2.1,4.1,1.4,2025-03-03,Sin observacion
861,13,4,2025-1,3.5,3.4,3.4,2025-02-23,Sin observacion
862,13,5,2025-1,2.4,3.8,2.9,2025-01-16,Sin observacion
863,13,6,2025-1,3.6,1.7,2.5,2025-03-01,Sin observacion
864,13,7,2025-1,1.1,4.1,1.1,2025-01-29,Sin observacion
865,13,8,2025-1,3.7,1.8,1.8,2025-03-03,Sin observacion
866,14,2,2025-1,3.0,2.3,2.8,2025-02-23,Sin observacion
867,14,3,2025-1,3.4,4.3,3.9,2025-01-17,Sin observacion
868,14,4,2025-1,3.4,3.1,4.5,2025-02-20,Exercitationem dignissimos fugiat voluptatum soluta.
869,14,5,2025-1,2.8,4.5,4.5,2025-02-12,Sin observacion
870,14,6,2025-1,1.2,2.5,4.1,2025-03-03,Quia sit optio at.
871,14,7,2025-1,2.6,2.2,4.3,2025-02-12,Sin observacion
872,14,8,2025-1,4.7,3.8,4.6,2025-02-23,Sin observacion
873,15,1,2025-1,3.9,1.5,4.1,2025-01-20,Ratione quisquam error ad.
874,15,2,2025-1,2.6,2.3,1.1,2025-01-23,Sin observacion
875,15,3,2025-1,1.8,2.8,2.0,2025-03-13,A numquam optio eveniet libero.
876,15,4,2025-1,1.7,3.9,1.4,2025-03-06,Ratione fugit commodi temporibus qui.
877,15,5,2025-1,3.1,2.5,4.2,2025-01-20,Sin observacion
878,15,6,2025-1,3.2,1.2,1.7,2025-02-08,Sin observacion
879,15,7,2025-1,1.6,4.5,1.7,2025-03-11,Vel nam accusamus hic officia quidem corporis officiis.
880,15,8,2025-1,3.9,4.8,2.2,2025-02-03,Sin observacion
881,16,1,2025-1,1.0,4.1,1.0,2025-01-27,Sin observacion
882,16,2,2025-1,1.0,4.5,2.0,2025-03-07,Sin observacion
883,16,3,2025-1,2.8,3.4,1.0,2025-02-10,Repellendus nobis placeat libero nisi laborum.
884,16,4,2025-1,3.2,4.3,1.2,2025-02-24,Sin observacion
885,16,5,2025-1,1.6,1.1,3.3,2025-01-17,Ad voluptas voluptas laboriosam accusantium laudantium.
886,16,6,2025-1,1.2,2.7,1.7,2025-01-20,Cum vel facilis quos laudantium distinctio.
887,16,7,2025-1,3.8,3.3,3.2,2025-02-28,Nesciunt eos occaecati modi labore iure.
888,16,8,2025-1,4.7,1.4,2.2,2025-02-07,Sin observacion
889,17,1,2025-1,4.0,4.4,1.3,2025-01-19,Sin observacion
890,17,2,2025-1,2.1,3.1,3.1,2025-03-11,Cumque modi quam dolores a esse dolorum.
891,17,3,2025-1,3.3,4.9,3.1,2025-01-21,Sin observacion
892,17,4,2025-1,4.7,4.9,2.1,2025-02-22,Impedit soluta voluptates maxime.
893,17,5,2025-1,3.3,3.5,4.7,2025-02-17,Error aspernatur iure.
894,17,6,2025-1,3.5,3.0,1.7,2025-03-02,Debitis dolor blanditiis doloremque earum.
895,17,7,2025-1,1.0,1.1,3.5,2025-01-27,Sin observacion
896,17,8,2025-1,3.5,2.7,1.2,2025-03-07,Sin observacion
897,18,1,2025-1,1.0,1.8,2.1,2025-01-28,Commodi minus repellat nihil quos cupiditate quas.
898,18,2,2025-1,3.2,4.1,1.5,2025-02-16,Sin observacion
899,18,3,2025-1,3.5,1.1,1.7,2025-02-20,Sin observacion
900,18,4,2025-1,2.9,2.9,1.1,2025-02-27,Sin observacion
901,18,5,2025-1,4.6,3.1,2.3,2025-02-13,Est omnis nesciunt.
902,18,6,2025-1,1.2,3.1,3.3,2025-03-03,Repudiandae harum dolore sunt quisquam.
903,18,7,2025-1,1.8,3.7,4.2,2025-01-16,Velit earum fuga dolores rerum.
904,18,8,2025-1,2.1,1.1,4.9,2025-01-24,Placeat modi ullam repellendus.
905,19,1,2025-1,3.4,1.7,1.5,2025-02-20,Cumque quisquam earum odit.
906,19,2,2025-1,2.3,1.1,2.7,2025-03-10,Sin observacion
907,19,3,2025-1,4.3,2.2,3.1,2025-02-12,Sin observacion
908,19,4,2025-1,4.1,4.7,2.8,2025-01-17,Sin observacion
909,19,5,2025-1,1.6,2.4,2.9,2025-02-16,Eaque esse placeat at illo officiis omnis.
910,19,6,2025-1,1.6,4.5,4.3,2025-02-04,Occaecati veritatis sapiente perferendis expedita debitis tenetur.
911,19,7,2025-1,1.8,1.1,2.6,2025-01-23,Id nobis tenetur veniam.
912,19,8,2025-1,4.7,3.7,3.4,2025-02-03,Sin observacion
913,20,1,2025-1,1.4,4.1,4.0,2025-01-17,Sin observacion
914,20,2,2025-1,4.6,2.3,1.8,2025-02-24,Sin observacion
915,20,3,2025-1,3.7,2.1,1.6,2025-02-12,Sin observacion
916,20,5,2025-1,1.8,2.4,2.3,2025-01-21,Sin observacion
917,20,6,2025-1,3.3,1.7,2.2,2025-02-02,Tempora enim similique quam perspiciatis occaecati.
918,20,7,2025-1,1.5,2.9,3.7,2025-01-18,Sin observacion
919,20,8,2025-1,2.6,3.8,4.6,2025-02-11,Optio dolorum recusandae quaerat perferendis.
920,21,1,2025-1,3.5,2.2,4.3,2025-02-12,Animi commodi explicabo saepe.
921,21,2,2025-1,1.3,4.7,4.1,2025-02-18,Sin observacion
922,21,3,2025-1,4.7,2.9,2.8,2025-03-07,Quia nobis deserunt facere accusamus fugiat.
923,21,4,2025-1,2.9,4.8,1.6,2025-02-13,Fugiat perspiciatis id.
924,21,5,2025-1,2.6,3.8,3.7,2025-02-07,Iste qui blanditiis sint suscipit temporibus.
925,21,6,2025-1,3.0,1.3,1.5,2025-02-13,Sin observacion
926,21,7,2025-1,4.1,3.4,1.5,2025-02-02,Sin observacion
927,21,8,2025-1,1.4,3.2,1.3,2025-03-06,Sin observacion
928,22,1,2025-1,2.7,3.5,3.2,2025-02-21,Maxime reiciendis quae facilis blanditiis molestias fugiat facilis.
929,22,2,2025-1,1.8,3.8,2.7,2025-02-05,Sapiente libero aut delectus eos aliquam excepturi autem.
930,22,3,2025-1,3.2,1.9,3.7,2025-02-05,Sin observacion
931,22,4,2025-1,4.3,1.5,3.4,2025-02-20,Sin observacion
932,22,5,2025-1,1.7,4.8,1.3,2025-02-12,Sin observacion
933,22,6,2025-1,4.3,2.3,3.6,2025-03-05,Sin observacion
934,22,7,2025-1,4.5,4.6,3.5,2025-01-23,Sin observacion
935,22,8,2025-1,2.8,2.2,3.5,2025-01-24,Sin observacion
936,23,1,2025-1,2.3,3.3,4.7,2025-03-12,Sin observacion
937,23,2,2025-1,3.9,4.7,5.0,2025-02-11,Sin observacion
938,23,3,2025-1,2.6,1.5,2.2,2025-02-16,Sin observacion
939,23,4,2025-1,1.0,3.2,4.9,2025-01-18,Sin observacion
940,23,5,2025-1,1.9,3.8,2.6,2025-01-16,Sin observacion
941,23,6,2025-1,2.7,1.8,1.7,2025-02-08,Sin observacion
942,23,7,2025-1,4.7,4.4,1.6,2025-03-09,Numquam perspiciatis eos explicabo vel.
943,23,8,2025-1,1.0,3.6,1.6,2025-01-23,Nam repellat nam quaerat culpa quis quaerat sit.
944,24,1,2025-1,1.3,3.6,2.7,2025-01-23,Sin observacion
945,24,2,2025-1,4.7,3.5,2.8,2025-02-22,Sin observacion
946,24,3,2025-1,2.4,1.7,3.4,2025-02-08,Sin observacion
947,24,4,2025-1,3.8,2.1,4.7,2025-01-30,Sin observacion
948,24,5,2025-1,3.3,3.8,1.5,2025-01-17,Sin observacion
949,24,6,2025-1,3.9,3.1,4.4,2025-01-24,Harum officiis ab cupiditate beatae.
950,24,7,2025-1,1.3,4.6,1.4,2025-02-17,Sin observacion
951,24,8,2025-1,1.3,3.5,4.2,2025-02-26,Sin observacion
952,25,1,2025-1,3.1,1.0,2.8,2025-02-05,Quas itaque illo officiis quos.
953,25,2,2025-1,2.7,4.8,4.2,2025-02-05,Sin observacion
954,25,3,2025-1,3.4,2.2,4.1,2025-03-15,Sin observacion
955,25,4,2025-1,1.7,1.2,5.0,2025-02-21,Animi illo itaque dolore asperiores minima.
956,25,5,2025-1,2.9,1.5,1.3,2025-02-02,Molestias eos est accusantium.
957,25,6,2025-1,2.1,4.4,1.1,2025-02-23,Sin observacion
958,25,7,2025-1,4.0,3.6,2.5,2025-02-21,Sin observacion
959,25,8,2025-1,2.9,4.2,4.4,2025-01-30,Sin observacion
960,26,1,2025-1,3.4,4.3,4.4,2025-01-24,Consequatur eum officiis.
961,26,2,2025-1,2.0,2.8,3.6,2025-02-08,Sin observacion
962,26,3,2025-1,1.2,2.1,4.3,2025-02-06,Sin observacion
963,26,4,2025-1,2.2,4.0,4.0,2025-02-14,Sin observacion
964,26,5,2025-1,2.6,2.1,3.1,2025-03-01,Sin observacion
965,26,6,2025-1,2.8,3.7,4.8,2025-03-07,Dignissimos illo in odit mollitia assumenda consequatur non.
966,26,7,2025-1,3.1,2.4,4.4,2025-03-14,Fugiat odit officia eligendi cum iure.
967,26,8,2025-1,2.3,2.1,1.4,2025-02-01,Sunt nemo laudantium sunt animi veniam quis.
968,27,1,2025-1,3.7,2.0,3.7,2025-03-05,Excepturi esse repudiandae quos ratione.
969,27,2,2025-1,3.8,1.7,3.2,2025-02-27,Delectus ipsum quidem velit et fugit praesentium.
970,27,3,2025-1,2.6,3.1,3.7,2025-01-15,Sin observacion
971,27,4,2025-1,1.8,1.1,1.4,2025-01-31,Omnis a voluptas rerum.
972,27,5,2025-1,1.9,3.4,1.5,2025-03-09,Error totam eveniet dicta.
973,27,6,2025-1,1.5,3.6,4.6,2025-02-22,Sin observacion
974,27,8,2025-1,1.7,2.2,3.6,2025-02-28,Sin observacion
975,28,1,2025-1,4.1,3.8,3.7,2025-02-01,Sed quasi expedita reiciendis minima error.
976,28,2,2025-1,1.3,4.1,2.5,2025-03-05,Sin observacion
977,28,3,2025-1,2.1,2.8,3.0,2025-03-08,Quisquam aliquam sequi ipsa similique.
978,28,4,2025-1,3.6,1.4,3.2,2025-01-26,Sin observacion
979,28,5,2025-1,4.7,3.9,1.4,2025-01-21,Sin observacion
980,28,6,2025-1,4.1,1.1,3.0,2025-01-31,Nemo illum optio mollitia quasi quod.
981,28,7,2025-1,3.7,2.1,3.8,2025-01-17,Iusto eos non quas alias magnam explicabo quibusdam.
982,28,8,2025-1,3.8,4.1,2.9,2025-02-16,Sin observacion
983,29,1,2025-1,4.1,3.2,1.0,2025-03-07,Commodi temporibus repellat magnam molestiae vel ipsa laborum.
984,29,2,2025-1,1.5,3.1,5.0,2025-02-14,Sin observacion
985,29,3,2025-1,3.5,4.8,1.4,2025-01-18,Sin observacion
986,29,5,2025-1,4.0,2.2,1.8,2025-02-13,Sin observacion
987,29,7,2025-1,3.8,4.6,3.5,2025-02-03,Sin observacion
